SampleID,ID,Sex,ngen,Cage_ID,Dam_ID,folChol,liverTC,lesionArea,folGLC,folTG,shannon,faith_pd,observed_otus,UWU_PC1,UWU_PC2,UWU_PC3,WU_PC1,WU_PC2,WU_PC3,Bray_PC1,Bray_PC2,Bray_PC3,g_Bifidobacterium,g_Coriobacteriaceae UCG-002,g_Enterorhabdus,g_Alistipes,g_Staphylococcus,g_Lactobacillus,g_Lactococcus,g_Clostridium sensu stricto 1,g_Clostridium sensu stricto 13,g_[Eubacterium] brachy group,g_[Eubacterium] nodatum group,g_A2,g_Acetatifactor,g_Blautia,g_GCA-900066575,g_Lachnoclostridium,g_Lachnospiraceae FCS020 group,g_Lachnospiraceae NK4A136 group,g_Lachnospiraceae UCG-004,g_Lachnospiraceae UCG-006,g_Marvinbryantia,g_Roseburia,g_Tyzzerella,g_Romboutsia,g_Terrisporobacter,g_Anaerotruncus,g_GCA-900066225,g_Intestinimonas,g_Oscillibacter,g_Ruminiclostridium,g_Ruminiclostridium 5,g_Ruminiclostridium 9,g_Ruminococcaceae NK4A214 group,g_Ruminococcaceae UCG-010,g_UBA1819,g_Dubosiella,g_Erysipelatoclostridium,g_Faecalibaculum,g_Escherichia-Shigella,g_Akkermansia
1162,1162,Male,Wave 2,195740,844,304.8,7.142857143,2123,319.5,423,3.678139347,6.008229202,98,-0.124270456,0.098620687,-0.062764759,-0.02346746,0.002877188,-0.006471574,-0.278044411,0.193516741,0.010050122,9,271,15,3,1,18,91,1,1,4,1,225,5,347,44,90,3,46,1,13,50,83,1,1,1,1,3,1,70,73,22,99,1,1,2,521,36,3051,3,1
1164,1164,Male,Wave 2,195740,844,255.6,5.633503401,1778,439.8,309,3.412455458,3.660224545,40,0.317345914,0.014791931,-0.122154254,-0.018372884,-0.014056693,-0.003099597,-0.419864238,0.000369227,0.004604682,20,276,1,1,1,1,79,13,205,1,1,1,1,149,10,23,1,1,1,1,118,1,1,1,1,1,1,1,1,1,1,25,1,1,104,790,235,2853,164,1
1168,1168,Female,Wave 2,196440,851,316.8,8.780256289,14751,237.3,393,4.117687073,5.413095566,67,0.212146361,0.121859694,-0.104114734,-0.029383094,-0.018245692,-0.009099306,-0.289331642,-0.327054316,0.101049619,32,126,1,16,4,166,198,45,318,1,1,13,1,1,46,43,1,19,1,1,6,1,6,1,257,1,1,23,15,6,5,8,1,1,140,624,568,1470,77,997
1170,1170,Male,Wave 2,196441,851,198.6,4.62372449,1,303.6,282,3.583465702,4.740740638,49,0.150314132,-0.0842511,0.046717052,-0.021417015,-0.009138628,-0.008890973,-0.390773331,-0.10797665,0.000581576,15,406,1,1,1,110,186,130,188,9,9,1,1,1,7,43,1,1,1,1,17,1,1,1,181,1,1,17,10,1,8,55,1,1,1,534,269,2475,66,606
1171,1171,Male,Wave 2,196441,851,326.7,4.774986918,5703,315.3,186,3.320036579,4.311608574,46,0.233757682,-0.116951776,0.061022194,-0.035222962,-0.012206647,-0.018116376,-0.44165282,-0.085887026,-0.028059495,46,402,5,1,1,52,74,176,178,1,10,1,1,1,7,16,1,1,1,1,21,1,4,1,268,1,1,7,7,1,1,20,1,1,1,443,215,2828,85,633
1172,1172,Female,Wave 2,196442,852,979.8,12.5728863,3233,335.4,564,4.78886394,6.388719029,113,-0.076010435,0.054614682,0.152884986,-0.044810469,0.005231338,0.006067032,0.147992802,0.085893713,0.076744346,3,1,20,16,2,1,801,109,1,1,1,610,5,686,89,130,1,157,1,25,1,14,34,199,1,1,9,32,62,117,18,133,1,10,1,56,64,1196,1,1
1178,1178,Male,Wave 2,196443,852,396,6.72541744,8002,471,306,4.946917357,4.739212065,95,-0.20925165,-0.084803853,-0.006749129,-0.064926617,0.040313462,-0.010031046,0.382612266,0.099664048,0.05838737,1,1,41,124,8,5,811,1,1,1,1,1009,159,728,87,176,2,124,1,17,1,1,54,1,1,1,14,50,146,251,28,153,1,1,1,1,127,9,4,1
1179,1179,Male,Wave 2,196443,852,476.4,4.709576138,1,393.3,303,4.684246941,5.903043755,98,-0.06022476,0.138083491,0.122500512,0.081846626,-0.023725447,-0.004138222,0.015798477,0.06416259,0.136567953,8,73,10,45,1,1,508,108,1,1,7,392,8,420,42,101,7,24,6,8,3,1,42,34,1,1,1,16,55,41,36,124,3,6,1,1,83,1528,1,1
1185,1185,Female,Wave 2,196444,854,1462.2,13.57142857,323803,144.3,717,3.901469676,3.968564449,46,0.284311268,-0.029290887,0.04378801,-0.025597945,-0.01998192,0.011754625,-0.166625111,-0.059699188,-0.11100873,25,1,66,8,1,88,890,254,375,1,1,121,1,1,227,26,1,23,1,1,1,47,7,231,44,1,1,1,6,1,10,30,1,1,171,1,1,1904,330,1
1189,1189,Male,Wave 2,196445,854,918.6,10.20408163,16098,274.8,600,4.603469118,5.705693751,74,0.002270927,0.116943536,-0.174640231,0.024733981,-0.005310309,0.021191156,0.131225242,-0.361165946,-0.033332084,1,1,14,1,5,16,930,1,1,20,1,100,1,26,77,111,1,82,1,20,1,171,27,47,1,1,1,13,37,61,28,180,42,1,511,1,534,175,88,1045
1192,1192,Female,Wave 2,196446,855,701.1,10.67649282,40467,347.7,300,4.985519667,5.060266624,87,-0.067244625,-0.009545506,0.157043055,-0.045096334,0.003340443,0.019045322,0.287137252,0.099128554,0.063933377,1,1,39,53,3,129,767,164,1,12,1,971,16,765,25,129,1,71,1,42,1,1,48,1,1,1,1,1,91,187,18,169,4,7,1,1,86,527,1,1
1193,1193,Female,Wave 2,196446,855,610.2,11.35615537,424,289.5,192,5.163490298,5.94781096,112,-0.055956919,0.116315056,0.095721244,-0.03135416,-0.006435903,0.02984933,0.11988463,0.12841761,0.211935091,6,2,43,1,1,114,295,176,1,13,1,769,18,394,36,84,11,389,1,59,1,1,45,1,1,2,1,19,111,120,19,141,2,3,1,1,61,988,1,1
1196,1196,Male,Wave 2,196447,855,723.6,9.83436853,5992,363.9,390,4.874737276,6.054355944,102,-0.201747302,0.014430847,0.063689884,0.0736354,0.021838482,0.00721439,0.39980173,0.018637402,-0.088431133,1,1,56,153,1,1,1377,1,1,1,1,708,60,519,54,148,5,310,1,18,1,1,41,1,1,1,1,1,64,74,27,94,8,1,1,1,146,34,2,1
1202,1202,Female,Wave 2,196448,856,456.6,12.46606869,81756,289.5,291,5.141465301,4.956633126,86,-0.032229582,0.057766749,0.160120853,0.007981438,0.023304824,0.034915911,0.383639848,0.080432101,0.048638462,1,1,86,1,1,14,801,12,1,14,1,711,1,678,136,282,5,363,1,58,1,44,34,1,1,15,1,20,179,188,67,160,1,5,1,1,1,84,9,1
1203,1203,Female,Wave 2,196448,856,525.9,8.983806405,34588,333.3,117,4.853766717,5.285546571,107,-0.068952495,0.029666527,0.170307442,-0.064712145,-0.005491381,0.013247664,0.421617403,0.072477328,-0.116894348,1,1,75,71,25,3,1467,249,1,1,1,645,29,608,144,199,5,338,1,34,1,40,83,128,1,27,5,1,121,149,41,104,1,4,1,1,1,8,1,1
1211,1211,Male,Wave 2,196449,857,288,9.755644337,8026,282,312,3.229098076,3.752428303,40,0.263790938,-0.180706371,-0.172101142,-0.063493242,-0.009926597,-0.039848392,-0.426475892,0.006424272,-0.060977946,205,553,4,1,1,948,127,23,324,1,1,1,1,1,36,38,6,11,1,1,1,5,1,1,392,1,1,1,5,1,8,19,1,1,168,1,286,2564,42,1
1215,1215,Male,Wave 2,196449,857,602.7,11.49596401,1059,311.25,378,3.955208049,5.546875638,86,-0.108339801,0.135378846,-0.152727375,0.008400235,-0.002243476,0.011783529,-0.161294048,0.112034799,0.011070803,10,344,7,3,1,14,480,1,7,1,1,420,1,116,37,118,1,44,2,3,1,1,29,1,28,1,10,11,28,25,25,100,6,1,108,1,180,2473,42,1
1218,1218,Female,Wave 2,196450,858,676.5,11.22600313,24407,326.1,258,5.041305341,4.914028235,96,-0.15620091,-0.212922175,0.001659387,-0.081866813,0.027482518,-0.030632183,0.267582221,0.008137505,-0.054733533,1,1,150,49,8,35,940,1,1,1,1,1000,133,130,156,169,10,113,1,48,1,671,3,1,1,17,1,61,142,89,9,86,1,1,1,1,249,482,2,1
1221,1221,Female,Wave 2,196451,859,1528.2,13.54131676,71576,280.5,294,3.772578189,5.552979194,87,-0.048258945,0.15036039,0.104275667,-0.038526208,0.001824209,-0.010357605,-0.099737464,0.147241969,-0.086273834,1,179,8,34,8,1,896,55,1,16,3,378,1,98,143,65,1,104,1,15,1,21,23,72,1,1,1,23,24,77,18,82,4,1,1,1,1,2598,6,1
1227,1227,Male,Wave 2,196452,859,663.9,8.109794136,1724,276.3,603,2.461888393,3.636946681,47,-0.068738791,-0.260967951,-0.023207776,-0.050032986,0.004092351,-0.024238913,-0.24351831,0.184450137,-0.137657249,1,1,18,4,1,1,533,1,1,1,1,174,1,201,24,46,1,19,1,8,1,39,21,1,1,1,1,16,20,24,1,45,5,1,1,1,1,4044,1,213
1229,1229,Male,Wave 2,196452,859,860.1,8.187772926,40753,361.2,639,2.565398789,4.713653813,69,-0.039739848,0.067617681,-0.073172437,-0.026616277,0.001147489,-0.008127786,-0.264972927,0.20236833,-0.080429171,1,1,23,1,1,34,376,1,1,4,1,226,1,148,48,86,1,42,4,8,1,38,11,1,1,1,1,16,18,17,5,29,1,1,1,1,1,4113,8,9
1231,1231,Female,Wave 2,196453,860,999.3,9.156219186,62264,268.2,642,5.327069996,4.625082658,81,-0.164905753,-0.230584943,0.001446913,0.002404529,0.028599252,0.024936135,0.390752926,0.042037677,-0.097201329,1,1,69,64,1,1,934,1,1,1,6,728,124,561,145,237,16,193,9,6,1,425,79,1,1,1,9,70,151,111,87,53,1,1,1,1,8,14,3,21
1232,1232,Female,Wave 2,196453,860,1234.5,10.19609459,47069,353.7,954,5.105787286,5.664705166,104,-0.166172362,0.104676995,-0.037855069,-0.00494132,0.019540084,0.023879555,0.330323111,-0.033108892,-0.07442143,1,1,39,10,19,61,1261,1,1,1,1,501,111,351,38,212,5,38,1,38,1,454,82,1,1,5,2,61,131,101,80,156,5,6,1,1,285,64,1,59
1234,1234,Male,Wave 2,196454,860,442.5,6.621805426,10856,346.8,207,5.517023426,6.384514258,120,-0.088720109,0.257601351,-0.004813069,0.097365577,-0.022469665,0.003845318,0.290529317,0.046936291,0.026577297,1,1,47,54,1,22,773,147,1,5,13,418,31,593,58,221,1,43,4,16,1,272,51,1,1,16,6,31,104,127,37,123,29,7,3,1,22,364,4,1
1236,1236,Male,Wave 2,196454,860,1000.5,6.383687366,39763,293.1,891,4.72713279,6.101502952,108,-0.161129452,0.211263185,-0.141871804,0.054432877,0.01768906,0.020280312,0.353590479,0.039296075,-0.074543624,1,1,102,10,2,13,1532,1,1,4,6,599,52,908,39,161,1,28,1,10,1,35,28,6,1,2,1,48,139,83,48,104,1,3,9,1,60,176,9,1
1238,1238,Female,Wave 2,197073,846,1262.1,8.275813495,19727,317.4,576,5.137373266,4.819990378,85,-0.025545357,-0.029931812,0.207733177,-0.033543818,0.026237789,0.010480579,0.390893815,0.04393724,-0.143526226,1,1,21,309,2,6,1165,46,1,1,1,440,88,418,125,220,56,285,1,13,1,124,1,121,1,1,32,1,339,210,49,79,28,1,1,1,3,14,1,1
1240,1240,Female,Wave 2,197073,846,1075.2,9.755644337,9509,237.3,912,5.437742488,5.398478252,90,-0.172979031,0.060591912,-0.028435652,0.055645676,0.017656643,0.014093443,0.303535191,-0.048996049,0.015763459,1,1,62,33,6,1,676,1,1,4,1,238,37,209,82,269,1,277,1,24,1,452,43,1,1,1,8,1,219,96,78,361,1,1,1,1,344,82,4,1
1245,1245,Male,Wave 2,197074,847,878.1,10.13724267,63693,234.6,888,3.35282556,4.530271966,42,0.276245613,0.099276026,-0.050888168,-0.044496897,-0.01789636,-0.018219505,-0.448897898,-0.114211176,-0.032557561,18,340,1,1,1,1,48,582,282,1,5,1,1,79,1,5,1,1,1,1,1,1,1,1,454,1,1,1,1,1,1,10,1,1,11,1,365,2748,201,308
1251,1251,Female,Wave 2,197075,848,822.9,14.17584566,98522,286.8,1137,4.852720538,6.889960692,106,0.051239369,0.090376125,0.017083179,-0.024622493,0.000985786,0.009617755,0.056306637,0.022659718,0.070150402,78,69,30,8,17,59,807,56,1,8,1,762,3,6,309,338,1,79,1,5,1,1,43,1,5,1,5,25,64,75,14,103,1,1,51,1,158,1273,22,136
1252,1252,Female,Wave 2,197075,848,1105.8,13.81338562,33943,263.7,876,3.820020665,5.434716599,74,0.28188821,-0.006970488,-0.001145803,-0.036403336,-0.018149384,-0.015225183,-0.327711879,-0.077536938,0.016096157,127,650,4,1,1,843,126,70,53,7,1,64,1,1,35,119,3,30,2,1,1,1,10,1,25,1,1,17,16,4,9,47,1,1,19,1,197,2107,65,640
1257,1257,Male,Wave 2,197076,848,613.8,11.07079156,11391,330.9,597,3.093396194,3.752019238,38,0.3681186,0.10844339,-0.086246116,-0.036572345,-0.012145674,-0.014136997,-0.417121628,-0.135934013,-0.029935942,11,1,6,1,1,1,131,1,208,1,1,1,1,1,6,14,1,1,1,1,1,1,1,1,234,1,1,1,1,1,1,15,1,1,89,6,428,2939,106,613
1261,1261,Male,Wave 2,197090,863,527.25,8.832870187,5692,303.3,642,3.484209858,3.963188778,52,0.021989576,-0.093437707,-0.183800088,0.003928397,-0.004819994,0.011003926,-0.25594563,0.044713692,0.022224685,13,1,38,1,1,1,330,1,1,1,1,240,6,20,402,126,4,80,1,6,1,1,18,1,1,1,6,1,40,14,6,71,1,1,117,1,328,2883,215,1
1269,1269,Female,Wave 2,197078,850,1210.2,11.67515769,48223,318,339,3.034753024,2.080963343,16,0.234474916,-0.077905694,0.237266977,0.072549442,-0.041206074,-0.045473344,0.098542267,-0.424463231,-0.341605575,1,1,1,1,1,5,907,38,1,1,1,1,1,820,1,1,1,1,1,1,1,1,1,1,246,1,1,1,1,1,53,1,1,1,1,1,1,1,239,1650
1271,1271,Male,Wave 2,197079,850,1080.6,8.733624454,1,241.2,1383,4.993977021,5.187834855,87,-0.053990371,0.044886591,-0.221472039,0.075404406,0.014673688,0.007273346,0.313815398,0.023648154,0.011421209,1,1,14,257,1,1,1011,1,1,7,1,850,126,265,118,115,7,82,1,1,1,10,40,370,1,1,10,17,115,131,36,148,1,4,9,1,26,329,1,22
1275,1275,Male,Wave 2,197079,850,890.7,9.428344581,28678,241.8,1053,4.398690139,4.181080706,68,-0.086184746,-0.152730937,-0.046655046,-0.017856593,0.024637142,0.014264932,0.409870006,0.048427074,-0.107521082,1,1,16,7,1,25,1682,1,1,1,24,804,172,481,19,162,1,145,1,8,1,1,74,537,1,1,1,1,109,50,15,166,1,1,1,1,54,10,1,1
1281,1281,Female,Wave 2,197085,861,1433.7,13.94953906,113183,297.6,405,4.826158787,5.835494171,98,-0.186071519,0.108558137,-0.038914228,-0.021842156,0.031226628,0.018589643,0.391728938,0.041276118,-0.132526487,1,1,109,192,1,29,1479,1,1,6,1,792,54,645,27,205,4,134,1,16,1,8,35,1,1,1,1,35,106,130,28,164,1,1,1,1,7,45,10,14
1284,1284,Female,Wave 2,197085,861,1208.1,14.52354959,172123,357.9,360,5.630939022,5.264731413,93,-0.159682456,0.104864609,-0.01454828,0.055945636,0.021187748,0.019918406,0.284100605,0.071371412,0.155944402,1,1,50,484,1,3,287,1,1,10,1,1015,18,195,129,208,1,273,1,26,1,1,66,1,1,1,1,46,95,193,20,168,1,1,1,1,23,163,1,1
1286,1286,Male,Wave 2,197086,861,534.6,7.884522077,6801,333.9,330,3.015994705,5.490165216,75,0.000203252,-0.024323691,-0.025113547,-0.017424905,-0.003538787,-0.005167235,-0.345284383,0.159054782,-0.074074664,222,377,19,5,3,4,312,1,2,1,3,65,1,36,133,74,1,44,3,3,117,1,20,1,1,1,1,8,23,15,6,31,2,1,1,1,40,3650,23,1
1287,1287,Male,Wave 2,197086,861,453.9,12.13908623,68262,340.8,210,2.975827057,5.20788499,75,-0.067227588,0.08219931,-0.087125845,-0.015918194,-0.002126289,-0.002818605,-0.316165342,0.185662275,-0.051198286,33,359,20,3,1,1,263,1,1,1,1,207,1,72,40,116,2,76,7,8,22,1,28,1,1,1,1,12,41,3,6,93,1,1,1,1,31,3760,8,1
1290,1290,Female,Wave 2,197087,862,1198.8,20.2964512,166628,213.9,702,4.954301815,5.409257039,110,-0.230587469,0.062099178,0.008742275,-0.035296646,0.031764523,0.010580199,0.403439713,0.068923801,-0.050754026,1,1,49,62,1,81,1209,1,1,4,1,852,83,774,67,137,1,291,1,8,1,144,23,127,1,1,1,23,101,172,38,150,1,1,1,1,15,6,30,11
1292,1292,Female,Wave 2,197087,862,702.3,20.75672259,17517,288.3,186,5.06369052,4.116005958,85,-0.198414613,-0.015670704,0.03462999,0.038552143,0.029953415,0.029141775,0.420952013,0.074083423,-0.034071567,1,1,79,55,1,41,953,1,1,1,1,1078,130,689,92,154,11,198,1,12,1,47,1,1,1,1,1,41,126,88,34,141,1,1,1,1,5,1,1,1
1294,1294,Male,Wave 2,197088,862,982.8,19.25642892,36903,271.95,790.5,4.958471351,5.951649484,117,-0.189901168,0.173319398,-0.060287664,0.028487292,0.008127117,0.021538777,0.069918707,0.015933987,-0.01085652,1,1,35,14,4,40,1071,1,1,11,1,408,26,20,98,122,3,123,1,16,1,191,41,1,1,2,5,35,82,154,36,87,1,4,1,1,114,1411,9,1
1297,1297,Female,Wave 2,197091,865,743.1,18.48617176,112146,281.7,498,2.894263586,3.312271425,38,0.273338571,-0.152191755,-0.196015007,-0.051618369,-0.005056778,-0.021748592,-0.378371957,-0.018737795,-0.097604522,1,1,13,1,1,1,430,1,254,1,1,1,1,1,12,4,1,1,1,1,33,12,1,1,328,1,1,1,1,1,1,11,10,1,181,1,363,3258,154,2
1298,1298,Female,Wave 2,197091,865,523.5,18.26121477,145345,237.6,333,3.468348032,3.860225059,55,0.169705814,-0.123760353,-0.214016012,-0.001807633,-0.004242968,0.011314988,-0.231035817,0.120996971,-0.036392851,1,1,10,1,1,388,500,1,14,12,11,325,1,1,97,121,1,24,10,12,48,1,1,1,10,1,1,1,1,11,7,99,1,1,202,1,68,3021,33,1
1303,1303,Male,Wave 2,197092,865,307.8,15.01091703,1,459.9,354,2.538337057,3.407423306,35,0.353337525,-0.0562755,-0.005552232,-0.051409752,-0.023413718,-0.017870207,-0.38640081,0.056162052,-0.137679855,24,1,9,1,1,31,429,200,260,1,1,30,1,47,1,1,1,1,1,1,1,13,4,1,255,1,1,1,1,1,7,22,1,1,65,1,185,3866,124,1
1304,1304,Male,Wave 2,197092,865,499.8,16.71145448,10769,317.4,429,3.849592155,3.843179944,44,0.295219428,-0.056707117,-0.001159016,-0.022013747,-0.043681209,0.032547393,-0.258443718,-0.185955564,0.056221944,1,1,10,1,1,1,328,580,279,1,1,1,7,122,1,23,1,5,1,1,1,1,12,1,500,1,1,1,33,1,1,66,1,1,25,1,688,1964,250,1
1309,1309,Female,Wave 2,197526,866,1254.9,28.56622999,91248,234.3,573,4.890151372,4.897763781,83,-0.150927478,0.035481722,-0.079923644,0.007023998,0.023915509,0.028014898,0.361871193,0.038322659,-0.012130887,1,10,40,1,53,1,1326,1,1,6,13,648,9,645,167,277,1,46,1,22,1,5,53,1,1,1,9,1,197,121,28,240,1,1,1,1,179,114,1,1
1310,1310,Female,Wave 2,197526,866,1130.7,22.08794557,117211,324.6,459,2.031200265,3.85755163,45,-0.04266137,-0.15331464,-0.081419977,-0.036649336,-0.001546193,-0.021756188,-0.343485734,0.216524064,-0.105698662,25,480,8,3,1,37,282,1,1,1,1,108,1,163,1,54,2,9,1,6,1,27,1,1,1,1,1,16,25,25,1,9,1,1,1,1,16,4227,2,1
1311,1311,Male,Wave 2,197527,866,613.2,12.0784168,32762,325.8,363,5.326890267,6.573567164,142,-0.157291514,0.24237788,0.084267736,0.023297333,0.017886453,0.030039274,0.377204736,0.081886035,0.006767891,12,1,69,24,5,55,1017,43,1,3,6,695,109,881,73,191,3,65,1,35,2,62,24,134,1,7,5,11,129,72,28,117,12,10,1,1,58,102,1,20
1313,1313,Female,Wave 2,197528,867,339.3,13.77225395,4605,223.8,180,3.50575379,4.244966939,46,0.218904207,-0.024124306,0.128358063,-0.019329902,-0.005103516,-0.007223789,-0.368013972,0.051235518,-0.024151228,220,492,18,1,1,104,215,1,270,1,1,48,1,18,151,66,1,54,1,1,65,1,8,1,102,1,1,3,5,1,1,32,1,1,1,351,179,2879,63,1
1316,1316,Male,Wave 2,197529,867,622.8,8.832870187,131560,308.1,519,4.905359046,5.875657675,95,-0.161295209,0.010239834,0.018160788,0.112641553,0.006104339,-0.028397087,0.286483805,-0.010978305,0.00692972,61,6,67,7,6,7,1082,1,8,1,1,648,1,539,126,195,3,69,1,44,1,1,50,1,1,1,1,55,167,58,32,100,1,1,1,31,155,255,23,10
1318,1318,Male,Wave 2,197529,867,448.35,6.986899563,107425,292.95,384,4.0630813,4.628594131,63,0.092692484,0.001163449,0.076620164,0.012658407,-0.013744931,0.008314341,-0.279685876,-0.189884561,0.067900553,64,257,1,1,1,1,222,1,398,1,1,43,1,5,30,76,1,28,1,3,4,1,17,1,86,1,1,9,41,3,4,15,1,1,1,685,168,1733,53,935
1319,1319,Female,Wave 2,197532,871,1164.6,17.52470696,57226,201.3,279,5.01190521,3.871214889,73,-0.186709777,-0.204939345,0.038834826,-0.021368546,0.036291339,0.017392192,0.391880908,0.022006492,-0.125542923,1,1,27,176,37,1,978,1,1,1,1,623,139,592,102,226,70,84,1,61,1,635,53,1,1,1,1,1,267,137,75,68,25,7,1,1,145,1,1,1
1321,1321,Female,Wave 2,197532,871,563.7,26.1675315,21145,170.4,123,4.920605999,4.893067373,74,-0.15547854,-0.164892288,-0.031348675,0.072298,0.002042596,-0.009985325,0.25310857,-0.280625775,-0.07090443,1,6,36,49,4,1,924,1,1,1,1,271,1,368,77,231,1,225,1,74,1,91,38,1,1,1,1,41,97,8,17,62,7,1,1,3,593,21,1,652
1325,1325,Male,Wave 2,197533,871,302.4,11.98830409,20645,199.8,420,4.306125458,4.45247681,68,-0.134130752,0.074243577,-0.06556193,0.086458213,0.003800892,-0.024580526,0.289822262,-0.234848299,-0.094542335,1,1,5,177,1,1,1136,1,1,1,14,79,36,478,73,147,1,53,1,12,1,1,40,1,1,4,13,1,134,68,20,151,1,3,1,1,1303,1,1,1
1326,1326,Male,Wave 2,197533,871,527.7,14.22697368,5789,258,540,4.9657326,4.859372123,77,-0.054546942,0.131376114,-0.186586898,0.026320875,0.011031776,0.019712362,0.233793477,-0.06858656,0.146165793,1,1,12,2,2,1,693,1,1,1,18,726,14,246,395,273,1,228,19,63,1,1,44,8,1,3,1,1,157,59,47,180,1,1,18,1,461,336,1,1
1328,1328,Female,Wave 2,197534,872,782.7,13.01564723,29922,204,216,4.595097102,4.190571388,71,-0.172608236,-0.069047864,-0.073330809,-0.010338697,0.022148876,0.02045873,0.291004461,0.033903185,-0.027750355,1,1,35,14,4,1,1240,1,1,1,1,917,8,328,235,259,1,294,1,5,1,21,46,154,1,1,1,1,158,124,17,107,1,1,1,1,90,505,15,1
1333,1333,Male,Wave 2,197535,872,434.7,8.455565142,1,296.7,384,3.585728472,5.246370899,76,0.000203607,0.14493912,0.171297742,-0.002689641,-0.013196833,0.012112296,-0.268450369,0.162977901,0.01759134,72,214,16,1,1,7,125,95,1,2,9,260,1,12,178,24,1,57,1,14,1,87,25,107,1,1,1,15,54,21,7,64,1,1,1,1,149,3245,30,1
1335,1335,Male,Wave 2,197536,873,1827,16.89750693,38608,223.8,1800,4.982117755,5.736063794,100,-0.131895421,0.11474071,-0.057436369,0.075466149,-0.004780138,-0.006176469,-0.000288406,-0.019845945,0.132610818,8,1,38,75,1,3,386,1,1,1,1,315,19,218,90,135,4,79,1,21,5,7,1,526,1,8,1,25,15,26,14,32,6,2,1,182,343,1355,8,1
1336,1336,Female,Wave 2,197537,874,1160.4,13.79585327,315008,279.9,1128,5.19614751,4.324170786,77,-0.178341205,-0.078484554,0.02715537,-0.018984017,0.040695285,0.024109876,0.37060026,0.074115989,0.063103272,1,1,40,358,1,14,695,1,1,1,1,888,134,154,268,211,1,357,15,60,1,110,71,23,1,1,1,46,175,50,31,224,1,1,1,1,1,13,1,1
1338,1338,Female,Wave 2,197537,874,977.7,16.26794258,202578,352.8,261,3.268004777,4.974437691,71,-0.081031001,-0.066474205,-0.121419797,-0.027236717,-0.007540914,-0.0222897,0.035230402,-0.01787581,0.00021556,147,443,11,4,1,160,295,1,1,1,1,224,5,36,21,43,1,50,1,9,1,50,14,212,1,1,1,1,20,16,11,13,1,1,1,3574,1,8,15,1
1339,1339,Female,Wave 2,197537,874,1232.4,24.6130031,48260,203.1,1060.5,5.307590373,5.357820019,117,-0.217163384,-0.174312183,0.016218783,-0.056783551,0.034745049,-0.010702751,0.40225093,0.043942876,-0.139607287,1,1,51,149,5,439,1187,1,1,1,2,526,227,717,121,216,9,292,5,23,1,136,58,32,1,1,1,48,167,131,38,101,1,4,1,4,1,1,18,1
1340,1340,Male,Wave 2,197538,874,910.2,13.01169591,5201,272.1,639,4.458452271,5.590157029,90,-0.070018787,0.054879646,-0.208278601,-0.016762742,0.000696766,-0.00247168,-0.081991757,0.021382885,0.024689315,49,226,9,12,1,204,785,1,1,1,1,292,1,11,62,143,1,36,8,14,1,48,17,302,3,4,1,1,73,22,16,83,1,1,86,672,1,1643,14,1
1342,1342,Female,Wave 2,197539,875,699.3,15.57894737,199838,180,498,4.391013726,4.859298307,73,-0.175685176,-0.130255471,-0.029019992,-0.018058401,0.01557814,0.010428378,0.201245255,-0.10622954,-0.142750937,1,1,60,36,1,8,1726,1,1,1,1,294,49,435,52,232,1,43,1,22,1,1,31,1,1,17,1,11,78,70,34,149,1,1,1,1,161,651,1,453
1347,1347,Female,Wave 2,197539,875,898.2,16.7251462,14759,181.2,561,4.379804795,4.571275504,67,-0.12243452,-0.229695487,-0.027008135,0.042899394,0.013592046,0.017931335,0.343519769,0.021522043,-0.095961293,1,1,48,22,1,653,1573,1,1,1,1,665,71,498,39,115,1,54,1,37,1,112,45,1,1,1,1,27,97,151,21,85,8,1,1,1,84,99,31,7
1349,1349,Male,Wave 2,197540,875,469.2,8.527648235,1,290.4,438,4.917268079,4.883563985,86,-0.142272498,0.040280816,-0.002861532,0.03258496,0.016475556,0.025611879,0.301065524,-0.151191391,-0.108071232,1,1,10,53,1,56,1541,1,1,1,1,92,55,470,43,144,1,134,1,64,208,1,48,1,1,4,1,62,101,111,70,156,1,1,1,1,398,37,12,1
1352,1352,Female,Wave 2,197530,870,945.6,14.12742382,87867,271.2,570,4.720486961,5.022470204,103,-0.193640211,0.006969347,-0.105702588,-0.005180987,0.022672774,0.019204022,0.363809841,0.007378333,-0.121696073,1,1,64,71,1,180,1744,1,1,1,1,955,77,214,105,141,4,209,16,23,1,1,40,1,1,1,9,8,60,62,33,198,5,4,1,1,123,10,18,1
1353,1353,Female,Wave 2,197530,870,1435.8,15.90909091,115873,187.8,777,4.793446618,5.880174263,103,-0.171276925,0.100743125,-0.069176427,0.009147184,0.02597368,0.028918793,0.378667574,-0.003988896,-0.056649922,1,1,53,59,1,1,1262,1,1,2,1,1027,32,698,142,162,1,242,23,36,1,1,50,1,1,1,1,7,99,39,28,195,3,6,1,1,262,24,24,8
1355,1355,Male,Wave 2,197531,870,589.8,8.552631579,127234,360,603,4.424711419,4.407538624,78,-0.014984695,0.017318129,0.027065286,0.004954545,0.020275932,0.024958101,0.366605333,-0.012337902,-0.125275688,1,1,24,1,7,1,1970,1,13,1,32,653,67,233,53,95,1,132,1,46,1,1,68,1,1,1,1,69,113,62,7,120,1,1,1,1,214,20,1,1
